date,season,home_team,away_team,wday,midweek,points_home,points_away,fthg,ftag,hs,as,hst,ast,hf,af,hy,ay,hr,ar,hc,ac,acn,before_national_comps,after_national_comps,capacity,distance,ln_capacity,season_part,ht_promoted,at_promoted,ht_mv,at_mv,ht_short_week,at_short_week,rm_hs,rm_as,rm_hst,rm_ast,rm_fthg,rm_ftag,rm_hc,rm_ac,rm_hf,rm_af,rm_hy,rm_ay,rm_hr,rm_ar,h,a,d,expected_points_ht,expected_points_at,rm_exp_points_ht,rm_exp_points_at,dec_mar,diff_rm_exp_points,ht_outcome,ht_points,w
2011-11-05,2011-12,Arsenal,West Brom,7,0,3,0,3,0,12,9,7,4,12,12,0,0,0,0,4,1,0,0,0,60704,165673.2078471884,11.013764872734741,middle,0,0,$398.67m,$76.51m,0,0,16,6.25,9.25,3.25,2.75,0.5,8,1.5,9.25,13.25,0.75,1.5,0,0.25,0.6698215745003744,0.12181710068770572,0.20836132481191993,2.0094647235011234,0.36545130206311716,1.5767403840535557,0.8125221296336711,0,0.7642182544198846,1,3,1.0841219406421967
2011-11-05,2011-12,Aston Villa,Norwich,7,0,3,0,3,2,12,9,6,7,11,9,1,5,0,0,6,6,0,0,0,42749,216478.78274329376,10.663101082278448,middle,0,1,$135.85m,$64.63m,0,0,10.25,13,4.5,8.5,1.75,1.25,4.5,8.25,11.75,8.25,1,2.5,0.25,0,0.5126139157397362,0.21824840072447907,0.2691376835357846,1.5378417472192087,0.6547452021734372,1.0237002275662621,0.9165584234681623,0,0.10714180409809981,1,3,1.0775047506973239
2011-11-05,2011-12,Blackburn,Chelsea,7,0,0,3,0,1,13,12,8,8,12,10,4,2,0,0,5,8,0,0,0,31367,294421.51562344405,10.353511663841456,middle,0,0,$88.00m,$413.05m,0,0,11.75,16,6.25,10.75,1.25,2.5,4.75,7.75,13.5,10,2.75,1.25,0,0,0.13422522427848202,0.6480840034492267,0.2176907722722913,0.40267567283544603,1.9442520103476801,0.6263667230884316,1.9570213598526194,0,-1.3306546367641878,0,-3,1.0683505860914846
2011-11-05,2011-12,Liverpool,Swansea,7,0,1,1,0,0,18,9,10,3,13,5,2,1,0,0,11,4,0,0,0,53394,209678.61206532936,10.885453659084916,middle,0,1,$260.59m,$83.16m,0,0,17.75,10.5,9.75,5.5,1,0.75,9,3,10.5,7.5,1.5,2.25,0,0,0.7244176111101054,0.09254701080317566,0.183035378086719,2.173252833330316,0.277641032409527,1.672441830383903,0.8088450200182264,0,0.8635968103656766,0,0,1.078359332197112
2011-11-05,2011-12,Man United,Sunderland,7,0,3,0,1,0,15,9,9,3,6,14,0,2,0,0,6,2,0,0,0,74140,171992.15128726047,11.213710476704723,middle,0,0,$444.51m,$139.15m,0,0,14,15.25,8.25,7.5,1.75,1.75,6.75,4.75,10.25,10.75,1.75,2.25,0.25,0,0.7647143097200626,0.07407301880152596,0.16121267147841145,2.294142929160188,0.2222190564045779,1.600072969830494,0.687180310800851,0,0.9128926590296431,1,3,1.0832691058454045
2011-11-05,2011-12,Newcastle,Everton,7,0,3,0,2,1,10,14,6,6,12,15,2,3,0,0,5,3,0,0,0,52305,192134.6398533378,10.864847247777861,middle,0,0,$177.87m,$186.95m,0,0,13.5,10.25,7.75,5,2,1,5.25,2.5,9,17,1.5,2.75,0,0.25,0.41862448942434377,0.2932843647833253,0.2880911457923309,1.2558734682730313,0.8798530943499759,1.2085713467513264,0.6855307169879297,0,0.5230406297633967,1,3,1.0806078609650553
2011-11-05,2011-12,QPR,Man City,7,0,0,3,2,3,18,16,9,8,5,14,1,1,0,0,3,1,0,0,0,18439,257026.99777800255,9.822223265705164,middle,1,0,$89.51m,$548.46m,0,0,13.75,12,6.75,7,1.25,1.25,4.75,5.5,11.5,15.75,1.75,4,0.25,0.5,0.10279818164475693,0.7045247447889469,0.1926770735662961,0.30839454493427076,2.1135742343668404,0.6223757296992471,1.8543586270436978,0,-1.2319828973444507,0,-3,1.0725990536970138
2011-11-06,2011-12,Bolton,Stoke,1,0,3,0,5,0,20,9,16,6,10,9,0,1,0,0,12,4,0,0,0,28723,70254.56218246128,10.265453474531439,middle,0,0,$99.06m,$89.82m,0,0,14,14.75,10.25,8.75,1.75,2.25,6,7.25,10.75,10.5,1,1.75,0.25,0,0.39166245321209675,0.3209898866709452,0.28734766011695806,1.1749873596362903,0.9629696600128356,1.0426815085850012,1.0199927953628487,0,0.02268871322215249,1,3,1.0981147654384467
2011-11-06,2011-12,Fulham,Tottenham,1,0,0,3,1,3,26,8,20,8,5,9,0,1,0,0,11,1,0,0,0,19359,17282.310449284876,9.87091270660395,middle,0,0,$110.00m,$355.85m,0,0,18.5,13.5,13,9,2.5,2,6.5,3.75,9.25,8.25,1.5,1.5,0,0,0.29686445791506866,0.4175085732668492,0.28562696881808214,0.890593373745206,1.2525257198005475,1.0021926314940501,1.4916289368706637,0,-0.48943630537661353,0,-3,1.1068643209668647
2011-11-06,2011-12,Wolves,Wigan,1,0,3,0,3,1,13,13,12,7,11,13,2,1,0,0,5,6,0,0,0,32050,112189.47523947037,10.375052462348815,middle,0,0,$85.86m,$81.68m,0,0,17.75,14,10.75,9.75,1.5,2,6.75,8,11.75,11.75,1.75,1.5,0,0,0.5003202568239343,0.22062467069210548,0.27905507248396016,1.5009607704718029,0.6618740120763165,0.9600369901664976,0.840432782694035,0,0.11960420747246259,1,3,1.0916992644300412
2011-11-19,2011-12,Everton,Wolves,7,0,3,0,2,1,13,4,9,1,14,13,1,2,0,0,9,1,0,0,0,39572,109800.59369584547,10.585877076443113,middle,0,0,$186.95m,$85.86m,0,0,15,8.75,8.5,5,1.25,1.25,5.5,5,13.75,9.5,1.75,1,0.25,0,0.5900169871122755,0.15503005045677173,0.25495296243095267,1.7700509613368265,0.4650901513703152,1.0516732975855352,0.886765197199439,0,0.16490810038609616,1,3,1.092053195931053
2011-11-19,2011-12,Man City,Newcastle,7,0,3,0,3,1,12,10,9,7,10,7,0,0,0,0,4,5,0,0,0,53400,170332.08129471907,10.885566024948286,middle,0,0,$548.46m,$177.87m,0,0,15.75,8.5,9,4.5,3,0.75,5.25,3.75,11.5,7.75,1,1.75,0.25,0,0.7234956850199831,0.09741527141679926,0.17908904356321761,2.170487055059949,0.29224581425039775,1.874011042471365,1.0322775456750555,0,0.8417334967963095,1,3,1.0834923158755325
2011-11-19,2011-12,Norwich,Arsenal,7,0,0,3,1,2,7,20,4,14,11,9,3,0,0,0,1,6,0,0,0,27359,153352.68862617403,10.216800821360927,middle,1,0,$64.63m,$398.67m,0,0,11.5,14,6.5,7.75,2.25,1.75,4.5,4,7.25,7.75,1.75,0.75,0,0,0.1858886249985814,0.5546588927976281,0.25945248220379047,0.5576658749957442,1.6639766783928844,0.7333505225739694,1.4998945230998029,0,-0.7665440005258335,0,-3,1.0858099764664366
2011-11-19,2011-12,Stoke,QPR,7,0,0,3,2,3,17,9,7,8,17,10,4,2,0,0,9,5,0,0,0,30089,211311.81047536884,10.311914935439406,middle,0,1,$89.82m,$89.51m,0,0,13.75,8,6.25,5,1.5,1.75,7.5,4.25,12.25,10.5,2.25,1.75,0,0,0.5262312534357632,0.20509918267091376,0.26866956389332314,1.5786937603072895,0.6152975480127413,1.0783922968424173,0.3972155525391736,0,0.6811767443032437,0,-3,1.0781532313013829
2011-11-19,2011-12,Sunderland,Fulham,7,0,1,1,0,0,13,13,8,9,8,12,1,1,0,0,6,7,0,0,0,49000,390711.1853941528,10.799575577092764,middle,0,0,$139.15m,$110.00m,0,0,11.5,9.75,7.5,5.5,2,1,6,5.5,9.75,12.5,1.25,1.5,0,0,0.40548726194099005,0.30343500466550305,0.2910777333935069,1.21646178582297,0.9103050139965092,0.8979166996038275,1.0339846325514084,0,-0.1360679329475809,0,0,1.058520381235992
2011-11-19,2011-12,Swansea,Man United,7,0,0,3,0,1,9,13,6,7,6,9,0,1,0,0,6,2,0,0,0,21088,231265.28742806,9.956459437302234,middle,1,0,$83.16m,$444.51m,0,0,11.25,11.25,7,6,2,0.5,6,4.25,8.25,12.5,1.75,3,0,0.25,0.13921864734591533,0.6291809792343507,0.23160037341973405,0.417655942037746,1.887542937703052,0.6996610439589352,1.7797969090334695,0,-1.0801358650745343,0,-3,1.0756785506437572
2011-11-19,2011-12,West Brom,Bolton,7,0,3,0,2,1,16,8,9,6,12,12,1,0,0,0,7,5,0,0,0,26688,125286.6641500857,10.191969305158473,middle,0,0,$76.51m,$99.06m,0,0,12.75,14,7.75,8,1,0.75,3.25,6.75,11,11.75,0.5,1,0,0,0.4710728252164037,0.25132886376092606,0.27759831102267024,1.4132184756492112,0.7539865912827781,0.816254235961589,1.004117624186791,0,-0.1878633882252021,1,3,1.0897828573194992
2011-11-19,2011-12,Wigan,Blackburn,7,0,1,1,3,3,21,6,11,2,14,13,2,3,0,1,7,3,0,0,0,25138,22894.871446200155,10.132135924484782,middle,0,0,$81.68m,$88.00m,0,0,14.25,10.25,8.25,6.25,1.25,2.5,5.5,4,15,11.75,2.75,3.25,0.25,0.25,0.38104791284864703,0.33234370104580685,0.28660838610554606,1.143143738545941,0.9970311031374206,0.817949508655416,0.7103774944109504,0,0.10757201424446561,0,0,1.1059014858514138
2011-11-20,2011-12,Chelsea,Liverpool,1,0,0,3,1,2,18,9,5,3,13,11,3,2,0,0,6,5,0,0,0,40834,286982.74520667293,10.617270346696145,middle,0,0,$413.05m,$260.59m,0,0,13,9,6.75,5,2.75,2.25,3,3.75,12,12.75,2.5,2.5,0.25,0,0.5134115834044737,0.21055108078577248,0.27603733580975376,1.540234750213421,0.6316532423573175,1.8189551159193647,1.5917647448342023,0,0.22719037108516238,0,-3,1.069175431940393
2011-11-21,2011-12,Tottenham,Aston Villa,2,0,3,0,2,0,20,5,9,1,4,5,0,2,0,0,11,3,0,0,0,36284,158803.19250579146,10.499132151734834,middle,0,0,$355.85m,$135.85m,0,0,20.5,8.75,11.5,4.5,2.75,0.5,7,4.75,9.25,9,0.75,1.75,0,0.5,0.6134081720285227,0.15397329659322728,0.23261853137824998,1.8402245160855681,0.46191988977968185,1.662762373386361,1.0615290603306002,0,0.6012333130557608,1,3,1.0850590641712912
2011-11-26,2011-12,Arsenal,Fulham,7,0,1,1,1,1,20,10,12,6,9,7,1,3,0,0,13,4,0,0,0,60704,11872.135955464802,11.013764872734741,middle,0,0,$398.67m,$110.00m,0,0,15.25,8,8.75,4,2.25,0.75,9,2,9.75,12.75,1,2,0,0,0.652559742469019,0.1253774184057447,0.22206283912523628,1.9576792274070571,0.37613225521723415,1.5368637319316547,0.827883221530163,0,0.7089805104014917,0,0,1.1078007218668857
2011-11-26,2011-12,Bolton,Everton,7,0,0,3,0,2,8,17,7,14,9,10,1,1,1,0,2,4,0,0,0,28723,32554.0606959022,10.265453474531439,middle,0,0,$99.06m,$186.95m,0,0,14.25,16.25,10.25,11,1.5,2.25,5,6,11,11,0.5,1.75,0.25,0,0.3194096012131374,0.3954481181471822,0.28514228063968045,0.9582288036394122,1.1863443544415466,0.9222056721987133,1.1169510948995844,0,-0.19474542270087114,0,-3,1.1042647192519004
2011-11-26,2011-12,Chelsea,Wolves,7,0,3,0,3,0,17,7,11,2,10,10,1,2,0,0,9,2,0,0,0,40834,181285.85199468516,10.617270346696145,middle,0,0,$413.05m,$85.86m,0,0,13.5,9.5,7.75,4.5,2.5,2,5,2.75,10.75,12.5,2,2.25,0,0,0.7675407158637806,0.07404893656817763,0.15841034756804181,2.3026221475913418,0.22214680970453288,1.881161831902351,0.5888936311818913,0,1.2922682007204598,1,3,1.0820304682280126
2011-11-26,2011-12,Man United,Newcastle,7,0,1,1,1,1,23,8,13,6,12,15,1,4,0,1,11,3,0,0,0,74140,174036.44798308468,11.213710476704723,middle,0,0,$444.51m,$177.87m,0,0,16.75,12.25,9.75,6.75,1.25,1.75,8.5,3,10.5,11.5,1.5,2.5,0.25,0.25,0.6893818623446315,0.10928740984204811,0.20133072781332037,2.0681455870338947,0.32786222952614436,1.9553017596339028,0.6712433545705121,0,1.2840584050633908,0,0,1.082995053104322
2011-11-26,2011-12,Norwich,QPR,7,0,3,0,2,1,15,13,8,4,15,7,1,0,0,0,6,4,0,0,0,27359,162708.91854558486,10.216800821360927,middle,1,1,$64.63m,$89.51m,0,0,12.5,14.25,6.5,7.25,2.25,1.75,4.25,4,10.25,7.75,1.5,0.5,0,0,0.43111039265322226,0.2899670973501325,0.27892250999664525,1.2933311779596668,0.8699012920503975,0.987714891859842,0.5313482939642991,0,0.4563665978955429,1,3,1.0845250197185676
2011-11-26,2011-12,Stoke,Blackburn,7,0,3,0,3,1,8,16,5,12,10,5,0,0,0,0,2,6,0,0,0,30089,84997.47599043745,10.311914935439406,middle,0,0,$89.82m,$88.00m,0,0,12.25,8.75,5.5,5.75,2,1.75,6,3.75,12.25,11,2,1.75,0,0,0.5226449987046712,0.20692405243743353,0.2704309488578953,1.5679349961140137,0.6207721573123006,1.3571082590196724,0.6894914472123628,0,0.6676168118073096,1,3,1.0958096780091895
2011-11-26,2011-12,Sunderland,Wigan,7,0,0,3,1,2,17,7,11,4,12,13,3,1,0,0,3,2,0,0,0,49000,173012.8916652049,10.799575577092764,middle,0,0,$139.15m,$81.68m,0,0,13.75,9.25,8.5,5.25,1.25,1.5,5.25,4.75,9,12.75,1.75,1.25,0,0,0.5575939605318835,0.1812025226178409,0.2612035168502756,1.6727818815956503,0.5436075678535227,1.1041480410353572,0.8356468638172849,0,0.2685011772180723,0,-3,1.0831321552933726
2011-11-26,2011-12,West Brom,Tottenham,7,0,0,3,1,3,9,23,5,14,11,13,2,1,0,0,1,10,0,0,0,26688,163088.02769020552,10.191969305158473,middle,0,0,$76.51m,$355.85m,0,0,13,15.25,7.75,9.25,1.25,1.5,3.25,9,12.25,11.5,1,0.5,0,0,0.2419431821202363,0.4917701241151925,0.2662866937645712,0.725829546360709,1.4753103723455774,0.8142620677403474,1.6576936284564825,0,-0.8434315607161351,0,-3,1.0844733615781152
2011-11-27,2011-12,Liverpool,Man City,1,0,1,1,1,1,17,7,9,3,11,13,1,4,0,1,8,5,0,0,0,53394,50738.53170435916,10.885453659084916,middle,0,0,$260.59m,$548.46m,0,0,18.5,9.5,10.5,4.75,0.75,0.75,9.25,3.75,9.5,9.25,1,2.25,0,0.25,0.3363864942717099,0.3770344478588526,0.28657905786943744,1.0091594828151298,1.1311033435765578,1.3031459350410253,1.960125794075461,0,-0.6569798590344358,0,0,1.1012516579646323
2011-11-27,2011-12,Swansea,Aston Villa,1,0,1,1,0,0,6,9,2,4,9,17,3,4,0,0,4,6,0,0,0,21088,170195.1492326354,9.956459437302234,middle,1,0,$83.16m,$135.85m,0,0,11,10.25,6.25,5,1.25,0.5,6.5,3.75,9.5,14.5,2.25,3.5,0,0.25,0.4215692874243972,0.2943417950721897,0.2840889175034131,1.2647078622731915,0.8830253852165691,0.8274436890610111,0.9287817839362131,0,-0.10133809487520207,0,0,1.0835107542053273
2011-12-03,2011-12,Aston Villa,Man United,7,0,0,3,0,1,7,11,3,5,4,11,0,0,0,0,5,5,0,0,0,42749,109053.74953821964,10.663101082278448,middle,0,0,$135.85m,$444.51m,0,0,9.5,10.5,4.75,6.5,1.5,1.25,4.75,7.25,9.5,8.5,0.75,2.25,0.25,0,0.18372978781020177,0.5557793139251224,0.2604908982646759,0.5511893634306053,1.667337941775367,0.8584940964115164,1.9792923489181256,1,-1.1207982525066091,0,-3,1.3455390993446927
2011-12-03,2011-12,Blackburn,Swansea,7,0,3,0,4,2,14,10,9,5,12,13,1,1,0,1,3,4,0,0,0,31367,251837.93242223831,10.353511663841456,middle,0,1,$88.00m,$83.16m,0,0,12.75,12.5,7.25,8,1.25,2.25,5,5.5,13,11,2.5,1.25,0,0.25,0.4358003947687682,0.28094436919006205,0.28325523604116976,1.3074011843063045,0.8428331075701861,0.8319700293978682,0.7007094860726628,1,0.13126054332520543,1,3,1.2744734441300465
2011-12-03,2011-12,Man City,Norwich,7,0,3,0,5,1,21,5,16,2,8,7,0,1,0,0,12,4,0,0,0,53400,253611.89310485657,10.885566024948286,middle,0,1,$548.46m,$64.63m,0,0,16.5,8,11,4.25,3.75,1,6.5,3.5,11.25,6.25,0.75,0.75,0.25,0,0.7937093468706273,0.06154690010312861,0.14474375302624415,2.381128040611882,0.18464070030938584,1.9490731684038067,0.6725957388595587,1,1.276477429544248,1,3,1.2736893914226588
2011-12-03,2011-12,Newcastle,Chelsea,7,0,0,3,0,3,16,21,9,13,7,6,2,3,0,0,6,5,0,0,0,52305,400438.82470195746,10.864847247777861,middle,0,0,$177.87m,$413.05m,0,0,12.75,14.5,8,8,1.25,1.5,5.75,3.25,9.25,14.5,2,2.5,0,0,0.26341074852182633,0.4551555157166329,0.2814337357615409,0.790232245565479,1.3654665471498986,0.6665534394037631,1.788143863825585,1,-1.121590424421822,0,-3,1.2159880967413954
2011-12-03,2011-12,QPR,West Brom,7,0,1,1,1,1,14,15,4,10,7,9,0,3,0,0,3,5,0,0,0,18439,162744.22524997994,9.822223265705164,middle,1,0,$89.51m,$76.51m,0,0,13,13.75,5.5,8.5,1.25,1.25,2.75,4.75,9.75,13.25,1.5,3.25,0,0.5,0.419228273963515,0.2931472856248525,0.28762444041163254,1.257684821890545,0.8794418568745574,0.7628195517219885,0.8459852952368987,1,-0.08316574351491024,0,0,1.316880736216547
2011-12-03,2011-12,Tottenham,Bolton,7,0,3,0,3,0,25,13,16,9,10,5,0,2,0,1,7,6,0,0,0,36284,275214.9015277537,10.499132151734834,middle,0,0,$355.85m,$99.06m,0,0,20.75,10.75,11.5,6.25,2.5,0.5,7.75,6,9.25,8,0.5,1.25,0,0.25,0.7180176951793847,0.0934143833950144,0.18856792142560083,2.154053085538154,0.2802431501850432,1.6805284234424618,0.7918614761858811,1,0.8886669472565807,1,3,1.2643191354978562
2011-12-03,2011-12,Wigan,Arsenal,7,0,0,3,0,4,7,16,4,10,8,12,3,2,0,0,4,5,0,0,0,25138,280857.9688967425,10.132135924484782,middle,0,0,$81.68m,$398.67m,0,0,14.75,10.75,8.25,7,1,3,6.25,3,13.75,13.25,2.75,3.5,0,0.25,0.15638886935346552,0.6014335492564324,0.24217758139010195,0.46916660806039656,1.8043006477692973,0.7044479816340443,1.8588553192675903,1,-1.154407337633546,0,-3,1.261924765342321
2011-12-04,2011-12,Everton,Stoke,1,0,0,3,0,1,11,7,4,4,14,13,0,1,0,0,10,6,0,0,0,39572,72731.16452991485,10.585877076443113,middle,0,0,$186.95m,$89.82m,0,0,13.5,8.25,7,5,0.5,1.25,7,4.25,13.75,10.75,1.25,1,0.25,0,0.5530990254770691,0.1813096918133002,0.26559128270963067,1.6592970764312074,0.5439290754399007,1.3738863716398888,1.1633818729685101,1,0.21050449867137866,0,-3,1.366382904340498
2011-12-04,2011-12,Wolves,Sunderland,1,0,3,0,2,1,15,18,10,12,10,12,2,3,0,0,8,3,0,0,0,32050,263308.1632907321,10.375052462348815,middle,0,0,$85.86m,$139.15m,0,0,18.25,14.25,11.75,9.75,2,1.5,7.75,6.75,10.5,11.5,1.75,1.5,0,0,0.4022508866461518,0.31126377884613654,0.2864853345077117,1.2067526599384553,0.9337913365384096,0.8487375978712768,1.0113135150904018,1,-0.162575917219125,1,3,1.2694432569189587
2011-12-05,2011-12,Fulham,Liverpool,2,0,3,0,1,0,19,17,13,9,12,9,3,1,0,1,2,10,0,0,0,19359,286201.1412517256,9.87091270660395,middle,0,0,$110.00m,$260.59m,0,0,19.75,13.25,13.5,8.5,2.25,1.5,5.5,4,9.75,8.25,2,1.5,0,0.25,0.2777174632518712,0.4367116699164792,0.2855708668316496,0.8331523897556136,1.3101350097494375,0.7525457581786403,1.2810501420630502,1,-0.5285043838844099,1,3,1.259677636076421
2011-12-10,2011-12,Arsenal,Everton,7,0,3,0,1,0,12,7,7,1,7,14,2,2,0,0,7,4,0,0,0,60704,285426.3930598321,11.013764872734741,middle,0,0,$398.67m,$186.95m,0,0,13.25,7.75,7.75,3.25,2,0.5,8.5,2.5,9.25,11.5,0.75,1.75,0,0,0.6069947500543897,0.14960753551692718,0.24339771442868308,1.8209842501631692,0.44882260655078154,1.8117352009331023,1.2661287496900906,1,0.5456064512430117,1,3,1.2600022658981422
2011-12-10,2011-12,Bolton,Aston Villa,7,0,0,3,1,2,17,17,12,11,10,7,1,2,0,0,6,10,0,0,0,28723,127091.86636176713,10.265453474531439,middle,0,0,$99.06m,$135.85m,0,0,15,15.25,10.75,10.25,1.5,1.5,5.5,7.25,11,10,0.5,1.75,0.25,0,0.3762173576967362,0.33596733698732684,0.28781530531593685,1.1286520730902085,1.0079020109619805,0.7802776545493608,0.7260091623472094,1,0.054268492202151464,0,-3,1.3356328488211824
2011-12-10,2011-12,Liverpool,QPR,7,0,3,0,1,0,21,6,15,2,12,5,2,0,0,0,17,5,0,0,0,53394,282792.75580208073,10.885453659084916,middle,0,1,$260.59m,$89.51m,0,0,20.25,8.5,12.25,4.5,0.75,0.5,11.5,4.25,10.5,7.75,1.25,1.5,0,0.25,0.7101112527770456,0.09484176413446962,0.1950469830884848,2.130333758331137,0.28452529240340885,1.2703203733132558,0.7568522385892735,1,0.5134681347239822,1,3,1.2611088326179258
2011-12-10,2011-12,Man United,Wolves,7,0,3,0,4,1,22,11,18,8,7,8,1,0,0,0,8,2,0,0,0,74140,97297.23128255704,11.213710476704723,middle,0,0,$444.51m,$85.86m,0,0,18,11.75,12,7.25,1.75,2,8,2.75,10,12,1.5,2.5,0.25,0.25,0.7725243139642244,0.07087655840475496,0.1565991276310206,2.3175729418926734,0.21262967521426487,1.9851498521012472,0.5266548240568922,1,1.458495028044355,1,3,1.3521524439149375
2011-12-10,2011-12,Norwich,Newcastle,7,0,3,0,4,2,13,11,11,8,9,8,3,2,0,1,7,2,0,0,0,27359,325187.25172521087,10.216800821360927,middle,1,0,$64.63m,$177.87m,0,0,12,14,7.25,8.25,2.5,2,5,3.5,11,8.5,2.25,0.75,0,0.25,0.3856505139165412,0.3329734223095484,0.28137606377391033,1.1569515417496237,0.9989202669286452,0.7981473237536054,0.6023151390676662,1,0.19583218468593921,1,3,1.2438547293883135
2011-12-10,2011-12,Swansea,Fulham,7,0,3,0,2,0,16,12,8,7,8,7,1,1,0,0,6,5,0,0,0,21088,257608.29417515433,9.956459437302234,middle,1,0,$83.16m,$110.00m,0,0,12.75,10.5,7,5.25,1.25,0.5,6.5,3.75,8,11.75,1.75,2.5,0,0.25,0.3672878988509536,0.3423909380278818,0.2903211631211646,1.1018636965528608,1.0271728140836454,0.9067651521084961,0.7866906182632509,1,0.12007453384524513,1,3,1.2719312640178246
2011-12-10,2011-12,West Brom,Wigan,7,0,0,3,1,2,13,7,8,4,9,7,1,1,0,0,13,2,0,0,0,26688,124419.98945384877,10.191969305158473,middle,0,0,$76.51m,$81.68m,0,0,12,13.75,7,7.75,1,2,6,6.75,11,10.25,1.25,0.5,0,0,0.5571188748565167,0.1826495630123294,0.2602315621311539,1.6713566245695501,0.5479486890369882,1.1724616258635066,0.6759666508742121,1,0.4964949749892944,0,-3,1.3370820838406783
2011-12-11,2011-12,Stoke,Tottenham,1,0,3,0,2,1,10,15,7,12,8,7,2,2,0,1,7,12,0,0,0,30089,209438.71106588555,10.311914935439406,middle,0,0,$89.82m,$355.85m,0,0,11.25,11.5,5.75,8.5,2,2,6.5,6.25,10.75,9,1.5,1.25,0,0.25,0.26035637151500357,0.4623389902662953,0.2773046382187011,0.7810691145450107,1.387016970798886,1.1179067366015536,1.7141512361920461,1,-0.5962444995904925,1,3,1.2938962343688079
2011-12-11,2011-12,Sunderland,Blackburn,1,0,3,0,2,1,22,3,12,2,11,7,2,2,0,0,9,0,0,0,0,49000,150118.69039331772,10.799575577092764,middle,0,0,$139.15m,$88.00m,0,0,16.25,8.25,9.75,5,1.25,1.25,5.75,3.75,9.5,11.25,1.75,1.75,0,0,0.49883869533313807,0.22656221766020282,0.27459908700665914,1.4965160859994142,0.6796866529806085,1.3298877724891112,0.9012227744341588,1,0.4286649980549524,1,3,1.3233984630387015
2011-12-12,2011-12,Chelsea,Man City,2,0,3,0,2,1,13,7,7,4,11,18,4,2,0,1,5,1,0,0,0,40834,261125.80748238976,10.617270346696145,middle,0,0,$413.05m,$548.46m,0,0,15,9,8.25,4.25,2.25,2,5.75,2.5,10.25,14.25,2.5,2.25,0,0.25,0.389169466930357,0.32823336425777627,0.28259716881186675,1.167508400791071,0.9847000927733288,1.5939579614364332,1.6668546330054301,1,-0.07289667156899693,1,3,1.2703931599336027
2011-12-17,2011-12,Blackburn,West Brom,7,0,0,3,1,2,17,13,14,6,7,10,1,1,0,0,3,7,0,0,0,31367,140129.23658874174,10.353511663841456,middle,0,0,$88.00m,$76.51m,1,1,15.75,11,9.75,6.5,1.5,1.75,4.75,6,12.5,10,2.5,1.25,0,0.25,0.4098305076126132,0.3094319475229772,0.2807375448644096,1.2294915228378396,0.9282958425689316,0.9593378793592633,1.0512309675934368,1,-0.09189308823417353,0,-3,1.328650216720676
2011-12-17,2011-12,Everton,Norwich,7,0,1,1,1,1,28,7,15,1,9,12,1,1,0,0,13,0,0,0,0,39572,300272.03005015914,10.585877076443113,middle,0,1,$186.95m,$64.63m,1,1,17.5,6.25,9.75,3,0.75,1,9,2,12.25,11.5,1.25,1,0,0,0.5764882886372603,0.1702961140863213,0.2532155972764184,1.729464865911781,0.510888342258964,1.2559822258338293,0.7864529405694101,1,0.4695292852644193,0,0,1.2538517740357638
2011-12-17,2011-12,Fulham,Bolton,7,0,3,0,2,0,16,14,9,6,6,11,1,3,0,0,8,4,0,0,0,19359,282049.06428421644,9.87091270660395,middle,0,0,$110.00m,$99.06m,1,1,19,12.5,12.5,7.5,1.25,1.5,6.5,4,8.75,9.25,1.75,1.5,0,0.25,0.5721904521651444,0.16911825951920575,0.25869128831564975,1.7165713564954332,0.5073547785576172,0.9882572038879816,0.7186197013680702,1,0.26963750251991137,1,3,1.261422158886678
2011-12-17,2011-12,Newcastle,Swansea,7,0,1,1,0,0,17,3,6,0,11,11,1,1,0,0,9,1,0,0,0,52305,401556.3292639076,10.864847247777861,middle,0,1,$177.87m,$83.16m,1,1,14,12.5,7.75,6,0.75,1,6.75,3,9.25,13.5,2,2.25,0,0,0.5287311017260358,0.20376641152137853,0.2675024867525857,1.5861933051781074,0.6112992345641356,0.9258020117995942,0.9551759752400937,1,-0.029373963440499473,0,0,1.2155992219066447
2011-12-17,2011-12,Wigan,Chelsea,7,0,1,1,1,1,15,10,7,5,8,6,0,0,0,0,7,5,0,0,0,25138,284107.7025154161,10.132135924484782,middle,0,0,$81.68m,$413.05m,1,1,15.25,9.75,7.75,5.5,1,2.5,6.75,3.25,11.75,11.25,1.75,2.5,0,0.25,0.11281581072071147,0.6813906466828192,0.20579354259646931,0.3384474321621344,2.0441719400484577,0.4747925742782608,1.719942258895192,1,-1.2451496846169312,0,0,1.2605557483327081
2011-12-17,2011-12,Wolves,Stoke,7,0,0,3,1,2,10,8,5,4,8,11,2,4,0,0,7,5,0,0,0,32050,44417.09848082027,10.375052462348815,middle,0,0,$85.86m,$89.82m,1,1,14.5,13.75,10,9.25,2,1.5,7,6.75,10.75,11.75,2,2,0,0,0.37959203857293855,0.33314566108935284,0.28726230033770855,1.1387761157188157,0.9994369832680585,0.6950763151440174,0.973092542341746,1,-0.27801622719772867,0,-3,1.3834992801879538
