date,season,home_team,away_team,wday,midweek,points_home,points_away,fthg,ftag,hs,as,hst,ast,hf,af,hy,ay,hr,ar,hc,ac,acn,before_national_comps,after_national_comps,capacity,distance,ln_capacity,season_part,ht_promoted,at_promoted,ht_mv,at_mv,ht_short_week,at_short_week,rm_hs,rm_as,rm_hst,rm_ast,rm_fthg,rm_ftag,rm_hc,rm_ac,rm_hf,rm_af,rm_hy,rm_ay,rm_hr,rm_ar
2009-02-21,2008-09,Stoke,Portsmouth,7,0,1,1,2,2,6,6,2,2,6,10,1,3,0,0,2,3,0,0,0,30089,255683.73053607089,10.311914935439406,middle,1,0,$55.44m,$148.72m,0,0,6,11.75,2.25,5.5,0.75,0.75,4.75,5.75,9.5,9,2,2,0.5,0
2009-02-22,2008-09,Fulham,West Brom,1,0,3,0,2,0,19,8,9,5,11,10,0,1,0,0,12,4,0,0,0,19359,165931.76030652123,9.87091270660395,middle,0,1,$92.13m,$85.53m,0,0,12.25,12.75,7.5,7.5,2.5,0.75,6,5.75,10.25,8.25,0.25,1.5,0,0
2009-02-22,2008-09,Liverpool,Man City,1,0,1,1,1,1,18,10,5,4,10,13,1,2,0,0,6,4,0,0,0,53394,50738.53170435916,10.885453659084916,middle,0,0,$336.22m,$170.83m,0,0,16.5,6.25,8.25,3.25,1.75,0.5,9.5,3,14,13.75,1.5,2.5,0,0.25
2009-02-22,2008-09,Newcastle,Everton,1,0,1,1,0,0,4,15,0,5,15,15,0,1,1,0,0,6,0,0,0,52305,192134.6398533378,10.864847247777861,middle,0,0,$132.99m,$165.11m,0,0,12.5,15,7.25,9.25,1,2,4,5.25,11.25,15.75,1.25,1.5,0.25,0
2009-02-23,2008-09,Hull,Tottenham,2,0,0,3,1,2,12,9,4,6,11,7,2,1,0,0,11,13,0,0,0,25586,238944.1266256791,10.14980060587698,middle,1,0,$72.52m,$242.50m,0,0,10,10.5,5.5,6.25,1,2,8,7,11.5,11.5,1.5,2,0,0
2009-02-28,2008-09,Arsenal,Fulham,7,0,1,1,0,0,16,12,8,3,6,14,0,0,0,0,11,6,0,0,0,60704,11872.135955464802,11.013764872734741,middle,0,0,$288.64m,$92.13m,0,0,15.25,4.75,8.5,2.25,0.25,0,9.25,3,9.25,13.5,1.5,1.5,0,0
2009-02-28,2008-09,Chelsea,Wigan,7,0,3,0,2,1,17,13,13,7,14,11,3,2,0,0,12,8,0,0,0,40834,284107.7025154161,10.617270346696145,middle,0,0,$477.79m,$114.57m,0,0,22.5,9,13.25,4.25,1.5,0.5,10.75,4.5,9.25,15.75,1,2.25,0,0
2009-02-28,2008-09,Everton,West Brom,7,0,3,0,2,0,11,17,6,9,9,14,1,1,0,0,3,6,0,0,0,39572,123312.85863531688,10.585877076443113,middle,0,1,$165.11m,$85.53m,0,0,11.5,9,6.25,4.25,2,0.25,5.75,4.75,9.75,17,1.5,2.25,0,0
2009-02-28,2008-09,Middlesbrough,Liverpool,7,0,3,0,2,0,5,16,3,7,2,6,2,0,0,0,2,9,0,0,0,34742,171180.11081952258,10.455704608661868,middle,0,0,$99.94m,$336.22m,0,0,6.75,13.25,3.25,7,0.75,0.25,3,6.5,7,12.5,1,3,0,0
2009-03-01,2008-09,Aston Villa,Stoke,1,0,1,1,2,2,11,7,7,3,7,12,1,1,0,0,6,6,0,0,0,42749,56838.38070074085,10.663101082278448,end,0,1,$155.43m,$55.44m,0,0,15,10.75,9,6.25,1,1,7,6.5,10.25,12.75,1,1.5,0,0
2009-03-01,2008-09,Bolton,Newcastle,1,0,3,0,1,0,10,19,6,11,14,9,2,3,0,0,1,10,0,0,0,28723,166183.69861398105,10.265453474531439,end,0,0,$91.58m,$132.99m,0,0,10.5,16.25,5.75,11.5,1.5,1,2,9.75,12.75,10.5,0.75,1.75,0,0
2009-03-01,2008-09,Hull,Blackburn,1,0,0,3,1,2,9,8,5,6,14,19,2,3,1,1,6,4,0,0,0,25586,139671.5790699791,10.14980060587698,end,1,0,$72.52m,$108.96m,0,0,10.25,10.75,6,7,1.25,2.25,7.25,6.75,12.25,14.25,1.75,2.25,0.25,0.25
2009-03-01,2008-09,West Ham,Man City,1,0,3,0,1,0,13,9,9,2,14,18,2,2,0,0,4,7,0,0,0,60000,262158.73729490716,11.002099841204238,end,0,0,$132.00m,$170.83m,0,0,14.5,11,8.5,6.25,1.5,0.5,5.75,6.5,13,14.5,1,1.75,0,0
2009-03-03,2008-09,Liverpool,Sunderland,3,1,3,0,2,0,22,5,12,2,9,6,1,1,0,0,6,2,0,0,0,53394,194356.79753146024,10.885453659084916,end,0,0,$336.22m,$123.31m,0,0,17.5,6.5,9.25,3.25,1.5,0.5,7,2.75,14.5,12.25,1.5,2,0,0.25
2009-03-03,2008-09,Portsmouth,Chelsea,3,1,0,3,0,1,13,20,9,11,7,15,0,0,0,0,6,5,0,0,0,20620,97654.70097777504,9.934016757570951,end,0,0,$148.72m,$477.79m,0,0,13.5,13.25,8.25,7.25,1,1.25,8.25,4,9.5,10.5,1,1.25,0.25,0
2009-03-03,2008-09,West Brom,Arsenal,3,1,0,3,1,3,8,16,4,8,19,14,4,0,0,0,3,4,0,0,0,26688,165673.2078471884,10.191969305158473,end,1,0,$85.53m,$288.64m,0,0,10.75,13,5.75,7,1.5,2.75,4,3.75,12.5,9,2.75,1.5,0.25,0.25
2009-03-04,2008-09,Blackburn,Everton,4,1,1,1,0,0,8,9,3,5,11,14,1,0,0,0,2,4,0,0,0,31367,45112.84474909149,10.353511663841456,end,0,0,$108.96m,$165.11m,0,0,12.25,10.75,6.75,5.25,1.25,1,3.5,6.5,11.75,11.75,2,1.75,0,0.25
2009-03-04,2008-09,Fulham,Hull,4,1,0,3,0,1,17,10,9,3,11,14,3,1,0,0,13,5,0,0,0,19359,253002.3482434341,9.87091270660395,end,0,1,$92.13m,$72.52m,0,0,11.75,12.25,6.5,7,1.75,1,7.75,6,10,10,1,1.25,0,0
2009-03-04,2008-09,Man City,Aston Villa,4,1,3,0,2,0,15,7,7,5,7,11,1,2,0,0,6,5,0,0,0,53400,110470.54397636351,10.885566024948286,end,0,0,$170.83m,$155.43m,0,0,14.75,7.75,7.25,4,1.5,0.25,7,4.75,8.25,12,0.75,2.25,0.25,0
2009-03-04,2008-09,Newcastle,Man United,4,1,0,3,1,2,9,11,6,9,10,10,2,2,0,0,3,10,0,0,0,52305,174036.44798308468,10.864847247777861,end,0,0,$132.99m,$390.01m,0,0,12.25,13.5,7,8.5,1,1.25,3.75,5.5,12,15.5,1.25,1.75,0.25,0
2009-03-04,2008-09,Stoke,Bolton,4,1,3,0,2,0,11,12,6,9,16,14,2,1,0,0,7,6,0,0,0,30089,70254.56218246128,10.311914935439406,end,1,0,$55.44m,$91.58m,0,0,7.25,10.5,3,5.25,1.25,0.5,5,5,10.25,10.75,1.5,1.75,0.25,0
2009-03-04,2008-09,Tottenham,Middlesbrough,4,1,3,0,4,0,12,15,7,6,7,6,0,1,0,0,4,8,0,0,0,36284,339320.3196902738,10.499132151734834,end,0,0,$242.50m,$99.94m,0,0,19,9,10.5,3.5,2,0.5,6.25,5,11.5,12.75,0.75,2,0,0.25
2009-03-04,2008-09,Wigan,West Ham,4,1,0,3,0,1,20,8,8,4,9,11,2,5,1,1,8,1,0,0,0,25138,286136.28024484107,10.132135924484782,end,0,0,$114.57m,$132.00m,0,0,11.5,8,4.25,3.5,0.5,0.5,5.5,3.5,10.75,13.25,1.75,2.5,0.25,0.25
2009-03-07,2008-09,Sunderland,Tottenham,7,0,1,1,1,1,8,13,3,8,17,9,3,2,0,0,4,1,0,0,0,49000,378308.4968359132,10.799575577092764,end,0,0,$123.31m,$242.50m,0,0,11.25,9.25,6.5,5,1.25,0.75,4.5,2.75,10,11.25,2.25,1.25,0,0.5
2009-03-11,2008-09,Fulham,Blackburn,4,1,0,3,1,2,10,16,8,9,14,8,1,1,0,0,9,9,0,0,0,19359,293976.98514623934,9.87091270660395,end,0,0,$92.13m,$108.96m,0,0,13,11.5,8,5.75,1.5,1,9.75,6.5,11.25,10,1,1,0,0
2009-03-14,2008-09,Arsenal,Blackburn,7,0,3,0,4,0,18,7,12,3,8,14,0,4,0,0,7,4,0,0,0,60704,290505.7421693032,11.013764872734741,end,0,0,$288.64m,$108.96m,0,0,16.25,6,9.25,2.5,1,0,9.75,4,8,13,1,2,0,0
2009-03-14,2008-09,Bolton,Fulham,7,0,0,3,1,3,14,14,9,8,10,7,0,0,0,0,4,5,0,0,0,28723,282049.06428421644,10.265453474531439,end,0,0,$91.58m,$92.13m,0,0,12.25,15.75,7.5,10.25,1.75,1.5,2.75,9,13.25,11,0.5,1.5,0,0
2009-03-14,2008-09,Everton,Stoke,7,0,3,0,3,1,17,10,13,5,7,12,0,1,0,0,4,9,0,0,0,39572,72731.16452991485,10.585877076443113,end,0,1,$165.11m,$55.44m,0,0,13.75,10.25,8.25,5.5,2.25,0.5,5.5,6.25,8,13.5,1,1.25,0,0
2009-03-14,2008-09,Hull,Newcastle,7,0,1,1,1,1,9,9,2,3,18,13,3,3,0,0,3,3,0,0,0,25586,159229.6695572311,10.14980060587698,end,1,0,$72.52m,$132.99m,0,0,11.5,9.75,5.75,5.5,1.25,1.75,7,6.5,14,12.75,2.25,2.75,0.25,0.25
2009-03-14,2008-09,Man United,Liverpool,7,0,0,3,1,4,14,9,9,6,14,15,2,3,1,0,10,3,0,0,0,74140,45404.71207396177,11.213710476704723,end,0,0,$390.01m,$336.22m,0,0,15.75,8.25,8.75,4.25,1.75,1.25,7.75,3.5,9.75,15.25,1.25,1.5,0.25,0
2009-03-14,2008-09,Middlesbrough,Portsmouth,7,0,1,1,1,1,16,8,11,4,9,11,1,3,1,0,12,4,0,0,0,34742,421097.84766363737,10.455704608661868,end,0,0,$99.94m,$148.72m,0,0,8.5,12.75,5.25,6.75,0.75,0.25,5.5,5.75,6.5,12,1.25,2.75,0.25,0
2009-03-14,2008-09,Sunderland,Wigan,7,0,0,3,1,2,7,9,3,5,8,11,0,1,0,0,6,2,0,0,0,49000,173012.8916652049,10.799575577092764,end,0,0,$123.31m,$114.57m,0,0,10.75,10.5,5.75,5.5,1.25,0.75,4,1.75,8.5,9.75,1.25,1,0,0.25
2009-03-15,2008-09,Aston Villa,Tottenham,1,0,0,3,1,2,11,10,5,9,12,9,1,3,0,0,9,5,0,0,0,42749,158803.19250579146,10.663101082278448,end,0,0,$155.43m,$242.50m,0,0,12.5,11,7,7,0.75,1.25,6.75,6,10.25,10.75,1,2,0,0
2009-03-15,2008-09,Chelsea,Man City,1,0,3,0,1,0,18,6,6,3,7,8,0,2,0,0,4,3,0,0,0,40834,261125.80748238976,10.617270346696145,end,0,0,$477.79m,$170.83m,0,0,17.75,9.5,9.25,4.75,1.25,0.25,9.25,4.25,9.5,13.75,1,2,0,0
2009-03-16,2008-09,West Ham,West Brom,2,0,1,1,0,0,9,8,4,4,10,10,1,1,0,0,3,4,0,0,0,60000,171690.8381734711,11.002099841204238,end,0,1,$132.00m,$85.53m,0,0,14,10.75,7.75,6,0.75,0.25,5.75,6.75,12.25,12.75,1,1.25,0,0
2009-03-21,2008-09,Blackburn,West Ham,7,0,1,1,1,1,15,6,11,2,14,9,2,1,0,0,6,1,0,0,0,31367,295483.0231300327,10.353511663841456,end,0,0,$108.96m,$132.00m,0,0,13.75,9.75,8.5,5,0.75,1.25,4.5,5.5,12,11.5,2,1.25,0,0
2009-03-21,2008-09,Fulham,Man United,7,0,3,0,2,0,15,13,6,8,14,10,2,4,0,2,3,4,0,0,0,19359,261244.19777634504,9.87091270660395,end,0,0,$92.13m,$390.01m,0,0,15.25,11.75,8,6.25,1.25,0.75,9.25,5.5,12.5,10.5,1.5,1.75,0,0.5
2009-03-21,2008-09,Newcastle,Arsenal,7,0,0,3,1,3,11,15,8,10,12,12,0,1,0,0,8,4,0,0,0,52305,393875.03947875,10.864847247777861,end,0,0,$132.99m,$288.64m,0,0,9.75,14.25,6,8.25,0.75,1.5,3.75,5.75,12.5,14,1,2,0.25,0
2009-03-21,2008-09,Portsmouth,Everton,7,0,3,0,2,1,16,5,11,2,19,8,2,1,0,0,7,4,0,0,0,20620,321591.8894680663,9.934016757570951,end,0,0,$148.72m,$165.11m,0,0,13.25,12.25,9,7.25,1.5,1.25,5.75,3.75,12,10,1,1,0,0
2009-03-21,2008-09,Stoke,Middlesbrough,7,0,3,0,1,0,10,17,4,8,18,13,4,1,0,0,5,4,0,0,0,30089,187839.71572423048,10.311914935439406,end,1,0,$55.44m,$99.94m,0,0,8.5,13,4,6.5,1.5,0.5,5.25,4.75,12.25,11.5,2,1.5,0.25,0
2009-03-21,2008-09,Tottenham,Chelsea,7,0,3,0,1,0,8,15,4,9,14,8,2,2,0,0,8,7,0,0,0,36284,15568.514358026661,10.499132151734834,end,0,0,$242.50m,$477.79m,0,0,14.5,10,7.75,4.75,2,0.25,6.25,5.75,13.5,12.25,1.25,2,0,0.25
2009-03-21,2008-09,West Brom,Bolton,7,0,1,1,1,1,11,14,4,11,10,12,2,1,0,0,8,4,0,0,0,26688,125286.6641500857,10.191969305158473,end,1,0,$85.53m,$91.58m,0,0,10.5,14.25,4.75,9,1,3,4.75,4,11.75,11,3.25,1.25,0.25,0
2009-03-22,2008-09,Liverpool,Aston Villa,1,0,3,0,5,0,14,6,7,4,10,13,1,3,0,1,4,6,0,0,0,53394,125423.22720080396,10.885453659084916,end,0,0,$336.22m,$155.43m,0,0,18.75,6.25,9.75,2.75,2.5,0.25,7,3.25,12.25,11.75,1.75,2.25,0,0.5
2009-03-22,2008-09,Man City,Sunderland,1,0,3,0,1,0,18,6,10,5,16,12,3,6,0,1,7,7,0,0,0,53400,167886.8815730809,10.885566024948286,end,0,0,$170.83m,$123.31m,0,0,16.75,5.5,9,3.75,1.5,0.25,8.25,3.75,9.25,11,1.25,2.75,0,0.25
2009-03-22,2008-09,Wigan,Hull,1,0,3,0,1,0,16,8,6,2,14,13,1,3,0,0,5,4,0,0,0,25138,152445.51527194795,10.132135924484782,end,0,1,$114.57m,$72.52m,0,0,12.25,8.5,4.5,3.25,0.5,0.5,4.75,3.75,11,13.25,1.25,2.5,0.25,0.25
2009-04-04,2008-09,Arsenal,Man City,7,0,3,0,2,0,17,9,9,4,11,9,1,3,0,0,7,2,0,0,0,60704,257181.92031749492,11.013764872734741,end,0,0,$288.64m,$170.83m,0,0,16.75,7.75,9.5,3,1.5,0,8.25,3.75,7.75,12.25,0.75,2.25,0,0
2009-04-04,2008-09,Blackburn,Tottenham,7,0,3,0,2,1,11,9,6,3,13,9,1,1,0,1,4,7,0,0,0,31367,286478.8407695177,10.353511663841456,end,0,0,$108.96m,$242.50m,0,0,12.75,9.75,7,4.5,0.75,1,4,6.25,12.25,10.25,1.5,0.5,0,0.25
2009-04-04,2008-09,Bolton,Middlesbrough,7,0,3,0,4,1,16,19,9,4,20,14,2,1,0,0,7,5,0,0,0,28723,140442.9067542508,10.265453474531439,end,0,0,$91.58m,$99.94m,0,0,13,17.25,8,8.75,2,1.25,4,8.25,15.5,11,1,1.5,0,0
2009-04-04,2008-09,Fulham,Liverpool,7,0,0,3,0,1,3,19,1,10,8,10,2,2,0,0,3,6,0,0,0,19359,286201.1412517256,9.87091270660395,end,0,0,$92.13m,$336.22m,0,0,11.25,14.5,6,7.5,0.75,1,7,6,11.75,10.5,2,2,0,0.5
2009-04-04,2008-09,Hull,Portsmouth,7,0,1,1,0,0,9,7,1,2,13,14,0,2,0,1,1,4,0,0,0,25586,331743.972718191,10.14980060587698,end,1,0,$72.52m,$148.72m,0,0,9.75,8.25,3,4.25,0.75,1.25,5.25,6,14,13.25,1.75,2.25,0.25,0.5
2009-04-04,2008-09,Newcastle,Chelsea,7,0,0,3,0,2,6,16,4,10,7,17,0,2,0,0,4,6,0,0,0,52305,400438.82470195746,10.864847247777861,end,0,0,$132.99m,$477.79m,0,0,7.5,14.25,4.5,8.5,0.5,1.75,3.75,6.5,11,13.5,0.5,1.5,0.25,0
2009-04-04,2008-09,West Brom,Stoke,7,0,0,3,0,2,12,9,9,6,10,10,2,1,0,0,6,3,0,0,0,26688,55137.59797559518,10.191969305158473,end,1,1,$85.53m,$55.44m,0,0,11,12.25,6,8,1,2.25,5,3.75,11.5,11.75,2.5,1,0,0
2009-04-04,2008-09,West Ham,Sunderland,7,0,3,0,2,0,16,14,11,9,10,7,1,1,0,0,11,8,0,0,0,60000,386737.0447038427,11.002099841204238,end,0,0,$132.00m,$123.31m,0,0,11.75,10.5,7.25,5.25,0.75,0.25,5.75,7.5,12,10.75,1.25,1.25,0,0
2009-04-05,2008-09,Everton,Wigan,1,0,3,0,4,0,14,14,10,8,17,11,0,3,0,0,1,4,0,0,0,39572,23967.89263396639,10.585877076443113,end,0,0,$165.11m,$114.57m,0,0,15.5,12,10,6.5,3,0.25,4,5.75,10,13.5,0.5,1.5,0,0
2009-04-05,2008-09,Man United,Aston Villa,1,0,3,0,3,2,14,8,9,8,11,15,1,2,0,0,8,4,0,0,0,74140,109053.74953821964,11.213710476704723,end,0,0,$390.01m,$155.43m,0,0,15,8.5,8.5,5.25,2.25,1.75,8.25,4,9.75,15.5,1.5,2,0.25,0
2009-04-11,2008-09,Chelsea,Bolton,7,0,3,0,4,3,20,14,9,6,11,17,0,0,0,0,8,4,0,0,0,40834,282583.61339104216,10.617270346696145,end,0,0,$477.79m,$91.58m,0,0,17,11.25,8.5,5,1.75,1,9.25,4.5,10.75,13,1,1.5,0,0
2009-04-11,2008-09,Liverpool,Blackburn,7,0,3,0,4,0,22,7,12,5,6,13,2,1,0,0,7,2,0,0,0,53394,45503.31606269157,10.885453659084916,end,0,0,$336.22m,$108.96m,0,0,19,7,9,3.75,3,0.25,5.75,3.5,8.75,11.25,1.25,1.75,0,0.25
2009-04-11,2008-09,Middlesbrough,Hull,7,0,3,0,3,1,15,12,9,6,15,16,3,3,0,0,3,3,0,0,0,34742,107929.0277659652,10.455704608661868,end,0,1,$99.94m,$72.52m,0,0,10.5,12,6.5,5.75,1.5,0.5,5.5,4.25,8,12,2,2.5,0.25,0
2009-04-11,2008-09,Portsmouth,West Brom,7,0,1,1,2,2,14,12,4,7,16,10,3,1,0,0,4,2,0,0,0,20620,200625.20199480874,9.934016757570951,end,0,1,$148.72m,$85.53m,0,0,14.5,11.75,8.25,6.75,1.5,1,6.25,3.25,13.5,10.25,1.5,1.25,0,0
2009-04-11,2008-09,Stoke,Newcastle,7,0,1,1,1,1,17,8,6,2,14,11,4,2,0,0,8,4,0,0,0,30089,224164.22682672043,10.311914935439406,end,1,0,$55.44m,$132.99m,0,0,11,10.75,4.5,5.25,1.5,0.75,5.5,4.25,13.5,12,2.75,1.75,0,0
2009-04-11,2008-09,Sunderland,Man United,7,0,0,3,1,2,12,18,7,8,6,3,1,2,0,0,5,4,0,0,0,49000,171992.15128726047,10.799575577092764,end,0,0,$123.31m,$390.01m,0,0,9.75,11.25,4.75,5.5,1.25,1.25,4.5,2.5,9.5,8,1.5,1.5,0,0.25
2009-04-11,2008-09,Tottenham,West Ham,7,0,3,0,1,0,14,8,9,6,9,12,1,4,0,0,10,1,0,0,0,36284,9004.18509455282,10.499132151734834,end,0,0,$242.50m,$132.00m,0,0,12.5,10.5,6.5,5.5,1.5,0,7,5,11,10,1,2.25,0,0.25
2009-04-11,2008-09,Wigan,Arsenal,7,0,0,3,1,4,11,15,5,8,15,16,3,3,0,0,6,5,0,0,0,25138,280857.9688967425,10.132135924484782,end,0,0,$114.57m,$288.64m,0,0,14.25,9.75,5.5,4,0.5,1.25,5.75,4.5,11.75,13,1.75,3.25,0.25,0.25
2009-04-12,2008-09,Aston Villa,Everton,1,0,1,1,3,3,15,10,8,6,9,15,0,2,0,0,11,7,0,0,0,42749,126355.82256259768,10.663101082278448,end,0,0,$155.43m,$165.11m,0,0,12.25,11.25,6.25,7.5,1.5,2,8,7.25,9.25,12,0.75,2.25,0,0
2009-04-12,2008-09,Man City,Fulham,1,0,0,3,1,3,13,15,5,11,9,8,0,1,0,0,8,3,0,0,0,53400,260693.58184289458,10.885566024948286,end,0,0,$170.83m,$92.13m,0,0,16.5,8.75,8.5,6.25,1.25,0.75,8.5,4.5,9.5,10.25,1,2.5,0,0.25
2009-04-18,2008-09,Aston Villa,West Ham,7,0,1,1,1,1,17,18,7,9,9,10,2,3,0,0,12,11,0,0,0,42749,167456.82271247878,10.663101082278448,end,0,0,$155.43m,$132.00m,0,0,13.5,11.25,6.75,6.75,1.75,2,9.5,7.25,9.25,11.5,1,2.25,0,0
2009-04-18,2008-09,Middlesbrough,Fulham,7,0,1,1,0,0,18,11,14,6,10,14,3,1,0,0,9,1,0,0,0,34742,351805.4676933718,10.455704608661868,end,0,0,$99.94m,$92.13m,0,0,13.5,11.75,9.25,5.75,1.5,0.5,6.5,4.25,9,11.75,2.25,1.75,0.25,0
2009-04-18,2008-09,Portsmouth,Bolton,7,0,3,0,1,0,20,5,10,1,11,14,2,4,0,0,6,5,0,0,0,20620,325904.13438053755,9.934016757570951,end,0,0,$148.72m,$91.58m,0,0,15.75,10.5,8.5,5.25,1.25,1,5.75,4,13.25,11.75,1.75,1.5,0,0
2009-04-18,2008-09,Stoke,Blackburn,7,0,3,0,1,0,6,3,2,1,11,4,3,1,0,0,4,6,0,0,0,30089,84997.47599043745,10.311914935439406,end,1,0,$55.44m,$108.96m,0,0,11,10,4.5,5,1.25,0.25,6,5,14.75,10.5,3.25,1.25,0,0
2009-04-18,2008-09,Sunderland,Hull,7,0,3,0,1,0,8,13,4,3,11,23,2,3,0,0,6,6,0,0,0,49000,145977.51871506628,10.799575577092764,end,0,1,$123.31m,$72.52m,0,0,8.75,13.25,4.25,6,1,1.25,5.25,3.25,10.5,11.5,1.5,2,0,0
2009-04-19,2008-09,Man City,West Brom,1,0,3,0,4,2,18,26,11,17,18,14,1,2,0,0,3,9,0,0,0,53400,109491.17455579697,10.885566024948286,end,0,1,$170.83m,$85.53m,0,0,16,13.5,8.25,9.5,2,1.25,6,6,12.5,11.25,1.25,2.75,0,0.25
2009-04-19,2008-09,Tottenham,Newcastle,1,0,3,0,1,0,22,8,18,3,13,15,1,2,0,0,4,7,0,0,0,36284,388692.71768723114,10.499132151734834,end,0,0,$242.50m,$132.99m,0,0,14,11.5,9.5,6,1.75,0,6.5,5.75,10.75,10.25,1,2.25,0,0
2009-04-21,2008-09,Liverpool,Arsenal,3,1,1,1,4,4,22,8,15,4,10,12,0,1,0,0,12,0,0,0,0,53394,284535.67143673735,10.885453659084916,end,0,0,$336.22m,$288.64m,0,0,20,6.5,11.5,3.75,3.75,1,7.25,2.5,8.75,11,1,1.5,0,0.25
2009-04-22,2008-09,Chelsea,Everton,4,1,1,1,0,0,18,14,6,5,9,10,0,1,0,0,4,6,0,0,0,40834,287884.8268052053,10.617270346696145,end,0,0,$477.79m,$165.11m,0,0,18.25,11.75,8.5,5.25,1.75,1,7,5.25,10.25,11.5,0.75,1.25,0,0
2009-04-22,2008-09,Man United,Portsmouth,4,1,3,0,2,0,20,5,14,1,10,8,1,0,0,0,6,2,0,0,0,74140,307867.1869586976,11.213710476704723,end,0,0,$390.01m,$148.72m,0,0,15.75,8.5,9.75,5.5,2,1.75,7,4,10.5,14.25,1.5,1.75,0.25,0
2009-04-25,2008-09,Bolton,Aston Villa,7,0,1,1,1,1,9,14,6,6,12,9,0,1,0,0,4,5,0,0,0,28723,127091.86636176713,10.265453474531439,end,0,0,$91.58m,$155.43m,0,0,12.25,16.5,7.5,7.25,1.75,1.25,4,6.25,14,9.75,1,1.25,0,0
2009-04-25,2008-09,Everton,Man City,7,0,0,3,1,2,12,16,4,10,12,14,1,3,0,0,5,3,0,0,0,39572,51001.90223708365,10.585877076443113,end,0,0,$165.11m,$170.83m,0,0,13.5,14.25,8.25,8,2.5,0.75,3.25,5.5,11.25,12.75,0.5,2,0,0
2009-04-25,2008-09,Fulham,Stoke,7,0,3,0,1,0,10,9,7,2,8,11,1,2,0,0,5,7,0,0,0,19359,214776.9058057966,9.87091270660395,end,0,1,$92.13m,$55.44m,0,0,9.5,14.25,5.5,7.25,1,0.75,5,6.5,11,9.75,1.5,2.25,0,0.5
2009-04-25,2008-09,Hull,Liverpool,7,0,0,3,1,3,7,21,5,8,15,14,3,1,1,0,3,8,0,0,0,25586,174866.17909271567,10.14980060587698,end,1,0,$72.52m,$336.22m,0,0,8.5,11.25,3.25,4.75,0.75,1.5,3.25,4.75,15,15,2,2.25,0.5,0.5
2009-04-25,2008-09,Man United,Tottenham,7,0,3,0,5,2,21,6,14,4,14,10,3,3,0,0,6,2,0,0,0,74140,254051.68282978464,11.213710476704723,end,0,0,$390.01m,$242.50m,0,0,17.25,7,11.5,4.75,2.75,2,7.5,2.75,12.25,12,1.75,2,0.25,0
2009-04-25,2008-09,West Brom,Sunderland,7,0,3,0,3,0,15,9,9,5,9,14,0,1,0,0,6,3,0,0,0,26688,270354.8024029726,10.191969305158473,end,1,0,$85.53m,$123.31m,0,0,11.5,12,6.5,7.5,1.25,1.5,5.75,3.5,12,12.5,2,0.75,0,0
2009-04-25,2008-09,West Ham,Chelsea,7,0,0,3,0,1,8,20,6,8,9,11,1,0,0,0,3,5,0,0,0,60000,13647.126504954693,11.002099841204238,end,0,0,$132.00m,$477.79m,0,0,11.5,12.75,7.5,5.75,0.75,0.25,5.25,6,10.75,11.5,1.25,1,0,0
2009-04-26,2008-09,Arsenal,Middlesbrough,1,0,3,0,2,0,15,5,11,4,8,13,0,0,0,0,8,1,0,0,0,60704,344605.3978804536,11.013764872734741,end,0,0,$288.64m,$99.94m,0,0,16.5,8.25,10,3.5,2,0,8.25,3.25,8.25,12.5,0.25,1.75,0,0
2009-04-26,2008-09,Blackburn,Wigan,1,0,3,0,2,0,14,17,8,8,11,11,0,0,0,0,3,9,0,0,0,31367,22894.871446200155,10.353511663841456,end,0,0,$108.96m,$114.57m,0,0,12,10.25,7,4.5,1.25,0.5,3.75,5.25,12.25,10.75,1,0.5,0,0.25
2009-04-27,2008-09,Newcastle,Portsmouth,2,0,1,1,0,0,13,15,8,7,13,8,2,2,0,0,7,10,0,0,0,52305,466730.80181271693,10.864847247777861,end,0,0,$132.99m,$148.72m,0,0,9.75,14.25,6.5,9,0.5,1.75,5.5,7.5,10.5,11.75,1,1.75,0,0
2009-05-02,2008-09,Chelsea,Fulham,7,0,3,0,3,1,13,8,5,3,6,7,0,1,0,0,5,4,0,0,0,40834,2265.9525559741846,10.617270346696145,end,0,0,$477.79m,$92.13m,0,0,17.25,10.5,6.5,4.25,2,1,5.25,4.25,8.25,10.5,0,1,0,0
2009-05-02,2008-09,Man City,Blackburn,7,0,3,0,3,1,9,16,7,9,10,14,2,3,0,0,7,6,0,0,0,53400,33325.10181162712,10.885566024948286,end,0,0,$170.83m,$108.96m,0,0,14.5,15.75,8.25,10.5,2.25,1.5,6.25,6.25,13.25,12,1.5,3,0,0.25
2009-05-02,2008-09,Middlesbrough,Man United,7,0,0,3,0,2,11,13,5,4,7,7,1,1,0,0,3,3,0,0,0,34742,142462.65755508954,10.455704608661868,end,0,0,$99.94m,$390.01m,0,0,15,11,9.75,5,1,1,6.75,2.75,10.25,12,2,2,0.25,0
2009-05-02,2008-09,Portsmouth,Arsenal,7,0,0,3,0,3,12,15,4,9,9,10,3,1,1,0,5,11,0,0,0,20620,107588.97312923383,9.934016757570951,end,0,0,$148.72m,$288.64m,0,0,15.5,9.25,7.25,4.75,1.25,1.5,5.5,5.5,13.75,10.5,2.5,1.75,0.25,0
